"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교수학습공간 일반교실","교수학습공간 교과교실","교수학습공간 특별교실","교수학습공간 수준별교실","교수학습공간 기타","학습지원공간 시청각실","학습지원공간 컴퓨터실","학습지원공간 멀티미디어실","학습지원공간 가타","교원지원공간","관리행정공간","체육집회공간","보건실","학생탈의실","학생샤워실","남자화장실","여자화장실","공용화장실","학생식당","기숙사실수","기타공간","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001927","대성중학교","03","사립","N","","26","1","5","","3","1","","","","8","15","","1","","","7","2","","","","1","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001928","덕산중학교","03","공립","N","","21","","15","","5","","1","","","1","14","1","1","5","","13","13","","","","6","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010900","01","S010001929","동도중학교","03","사립","N","","24","3","3","","","","","","","3","","","1","3","","3","3","","","","2","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010600","01","S010001930","동명여자중학교","03","사립","N","","12","","6","","1","","","1","","4","25","1","1","3","","1","6","1","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001931","명지중학교","03","사립","N","","29","7","8","","2","1","","","","9","18","","1","3","","10","10","","1","","3","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001932","불광중학교","03","공립","N","","","30","8","","2","","","1","","11","9","2","1","2","","3","3","10","1","","12","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001933","상신중학교","03","공립","N","","16","3","8","","1","1","","2","1","4","15","1","1","1","","13","13","2","1","","1","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001934","서연중학교","03","공립","N","","16","2","9","","1","","","5","","10","12","","1","1","","8","8","","","","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010900","01","S010001935","서울여자중학교","03","공립","N","","23","4","5","","","1","","","","7","7","","1","","","3","11","","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001936","선일여자중학교","03","사립","N","","23","4","6","","1","","","","","5","7","","1","","","1","4","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001937","선정중학교","03","사립","N","","27","","9","","","","","","","9","12","","1","2","","5","5","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012500","01","S010001938","성사중학교","03","공립","N","","15","15","9","","3","","","6","","4","26","2","1","3","","10","10","1","1","","6","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012200","01","S010001939","성산중학교","03","공립","N","","24","2","11","","4","1","","3","","1","14","2","1","1","","5","6","","1","","7","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012500","01","S010001940","성서중학교","03","공립","N","","23","2","8","2","2","","1","2","3","9","13","1","1","","","11","11","","1","","3","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010800","01","S010001941","숭문중학교","03","사립","N","","18","2","3","","","","","","","","6","","","","","3","1","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001942","숭실중학교","03","사립","N","","18","1","","","","","","","","","7","","1","","","8","7","","","","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144011100","01","S010001943","신수중학교","03","공립","N","","20","1","8","","1","","","1","","6","9","2","1","6","","11","11","","1","","1","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001944","신연중학교","03","공립","N","","","23","10","3","","2","","1","","3","21","2","1","6","","5","5","","1","","1","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010100","01","S010001945","아현중학교","03","공립","N","","20","8","18","","13","","1","","","8","15","2","1","3","","12","12","","2","","5","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001946","연북중학교","03","공립","N","","18","2","7","3","","","","9","","10","14","1","1","4","","10","13","","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011000","01","S010001947","연서중학교","03","공립","N","","","23","10","6","2","","1","1","","12","14","1","1","2","","12","12","4","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001948","연신중학교","03","공립","N","","28","3","8","1","","","","2","","1","18","1","1","","","8","8","","1","","9","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001949","연천중학교","03","공립","N","","17","","11","","","","","","","4","11","1","1","3","","8","8","","","","6","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141012000","01","S010001950","연희중학교","03","공립","N","","30","3","10","","1","","1","","","4","15","1","1","","","9","9","","1","","1","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010700","01","S010001951","영락중학교","03","사립","N","","24","9","6","","","1","","3","","3","21","2","1","3","","10","10","","1","","7","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001952","예일여자중학교","03","사립","N","","8","1","6","","","","","1","","3","","","","1","","1","4","","","","1","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001953","은평중학교","03","공립","N","","2","22","11","3","1","","","","","7","9","1","1","2","","6","5","","1","","4","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011300","01","S010001955","이화여자대학교사범대학부속이화?금란중학교","03","사립","N","","18","9","10","","6","","1","2","","6","14","1","1","4","","5","6","","1","","5","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010100","01","S010001956","인창중학교","03","사립","N","","","14","6","1","6","1","","2","","14","24","1","1","","","9","2","","1","","4","3","중","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001958","정원여자중학교","03","사립","N","","","23","11","2","3","1","1","","","1","14","1","1","2","","2","7","","2","","5","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012600","01","S010001959","중암중학교","03","공립","N","","33","","12","","","","","1","1","3","33","1","1","3","","13","13","1","1","","2","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011000","01","S010001960","중앙여자중학교","03","사립","N","","15","1","4","","1","","","3","","1","2","","1","","","","2","","","","1","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011000","01","S010001961","증산중학교","03","공립","N","","14","","8","","9","","","2","2","4","23","1","1","2","","14","14","1","1","","4","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010700","01","S010001962","충암중학교","03","사립","N","","30","10","1","","2","","","","","","13","","1","","","2","3","1","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011000","01","S010001963","한성중학교","03","사립","N","","18","2","7","1","1","","1","1","","4","3","","","2","","2","","","","","","","","2021"
